x,y,Wifi_A,Wifi_A_5G,Wifi_B,Wifi_B_5G,Wifi_C,Wifi_C_5G,Wifi_D,Wifi_D_5G
4,2,-43.948464231988424,-46.00190527431582,-48.98771024917043,-54.649533777611154,-37.03726706808763,-53.40215385678345,-46.008550419374615,-49.49212988708025
4,3,-39.03817249324076,-49.87226176074501,-40.15124327299384,-49.52529355533612,-32.439449773964455,-50.426172739846336,-39.291368651462435,-48.14989393940275
4,4,-36.321652113094316,-58.22997601222487,-39.36404540759469,-39.998163723893164,-33.55820772998816,-51.28494957194329,-42.4069748412104,-45.60573258635235
4,5,-43.74213792349645,-43.24608471391382,-38.675107332102996,-56.11269389647511,-42.37426819009381,-52.386163143832256,-42.70661719774972,-54.753513375039546
5,0,-40.93544781251363,-42.33931611362836,-41.5887888892992,-51.09969273375191,-41.04693413019824,-42.59697439192133,-49.305211137429694,-37.4813739624078
5,1,-43.90023652064309,-49.92146054436411,-42.17074990893014,-44.97735395925743,-45.62109574761354,-53.17951440244176,-42.508460238218674,-45.774065460313885
5,2,-43.922835972916516,-51.58275744518945,-44.63064254157855,-55.6231173079615,-37.379629158189324,-51.03256027990612,-38.41109753208292,-40.49197376863805
5,3,-36.87916773380843,-56.14654981065431,-50.02087208162564,-48.1648187369908,-41.04208268725891,-45.66092360873519,-37.94471300334966,-45.65109677091213
5,4,-40.839065845955176,-47.34909831740164,-40.69914271300287,-50.59008520768633,-35.73110756793239,-41.81830988566418,-44.0951904844399,-47.60600912482212
5,5,-42.461578230545015,-50.35207465124488,-44.44830798787382,-53.17580402600181,-35.055230490682774,-40.05135470534064,-46.33247830714841,-42.56194027683924
6,0,-44.10790606843726,-58.79499679217011,-40.108402029017896,-42.40887507580404,-41.08837357401552,-49.769175005383495,-38.75517497377004,-42.336247552981305
6,1,-41.23353676288342,-52.71539150113256,-45.9245826558345,-52.21767324640162,-39.573172661065904,-45.24952597704139,-34.93783906254407,-36.44130546539665
6,2,-47.50979881513313,-44.463060491585665,-45.206131864875815,-45.07067154477668,-39.65865235000439,-46.396830893025,-43.778069474682574,-41.15439767460411
6,3,-41.30538239502637,-47.91224790412719,-39.57737618237613,-49.445298787801974,-38.59425314622163,-53.454301908594886,-37.373665348171244,-44.35776678821382
6,4,-41.463790263887404,-45.62739624185287,-47.634818706551016,-44.084645029064475,-34.084702079786204,-41.99483069413159,-46.7385006590171,-49.30875726513857
6,5,-47.714493491786996,-53.00656349347261,-48.70986049354205,-45.36601061142372,-29.674103952561495,-47.073778657426544,-42.73671575808369,-50.72585700280865
