x,y,Wifi_A,Wifi_A_5G,Wifi_B,Wifi_B_5G,Wifi_C,Wifi_C_5G,Wifi_D,Wifi_D_5G
3,2,-38.19498184466055,-38.0,-37.0,-39.98522109937741,-34.43637824875199,-38.986859647290174,-37.09263910876458,-50.72861958043275
3,3,-35.87086789546112,-49.12308251669182,-41.294054666996686,-41.12249738655169,-36.52914750865463,-47.46374626672839,-37.797199617783946,-36.50555389318545
3,4,-35.18376948786372,-41.98727334192756,-34.28263365117143,-46.785506151568185,-33.67333768126115,-43.24313342528368,-42.18737479495248,-45.14242453665448
3,5,-36.14265492242579,-46.43499402350192,-34.44714218277654,-48.34895432583022,-35.59395066972132,-49.48124426434778,-40.84178643140852,-44.57912795886299
4,0,-36.01795331680186,-48.517499410411766,-40.50934714094792,-46.29775127021572,-34.68011490477553,-46.72111477740295,-40.68292728301898,-44.70471204073324
4,1,-38.23951106991564,-42.45097865761367,-34.62087775688821,-45.36063002934992,-40.40266086028738,-47.668055453089394,-33.71542136018275,-43.11886692755474
4,2,-40.51773147663727,-42.35898858274744,-45.349582399389305,-52.124795521913775,-34.55926780321335,-51.50124323225595,-43.06039313161247,-46.36177054174096
4,3,-36.15715900052662,-48.40216649923752,-36.2091587480124,-46.32034350881227,-30.73427288641592,-47.32813965701741,-36.0,-45.07101508362496
4,4,-33.256401124469704,-51.2302376350383,-34.930883445637505,-37.46748854913459,-30.80080379202837,-48.524653578285765,-40.09251551532082,-43.16486957847425
4,5,-38.97592404077748,-41.02541878874879,-36.48199265274527,-50.0,-39.16516363140291,-49.13901810845735,-38.6603488206871,-47.94654722522494
5,0,-37.31738744216998,-39.67418001246037,-37.26007566594189,-48.2959487689562,-38.36513587994557,-39.003699173143424,-43.90666312563617,-34.66723784772581
5,1,-41.185288022528574,-46.5355758042701,-37.980618419165566,-41.595435317178215,-41.6206001442434,-49.39791114897253,-39.50033149904685,-41.68574644482603
5,2,-40.79451297176423,-47.50968291245863,-41.34532251362099,-48.19700309288633,-35.00948439112744,-46.52489215420896,-34.52321959027695,-35.62725524567083
5,3,-34.47451313450689,-51.85633315692508,-47.0,-45.672701508513526,-37.67781678053454,-43.60945962791825,-34.07905831561383,-43.23291956111468
5,4,-37.45912799803157,-44.39921125833957,-37.0,-48.22002121339474,-33.03531725100119,-39.24507994544698,-42.0,-46.46510467616072
5,5,-39.415995762682805,-46.61833576700848,-39.55954145047277,-49.49564070666828,-31.64034169735796,-37.339180394958646,-41.45088717646309,-38.19103308624914
6,0,-40.07950780834638,-49.880155637006354,-37.2819779695985,-39.76903970224368,-36.89963815218788,-46.86514956252892,-36.1729565704774,-38.18465197395096
6,1,-38.83951460872122,-47.29983431521055,-40.53732744324091,-49.31465118946,-36.29248519264978,-42.45075850565709,-29.0,-33.03668320946314
6,2,-42.69273609556366,-42.01880592949336,-42.12406491953398,-42.8964682165421,-35.582148297560586,-42.95631370618677,-36.739382053768495,-38.07749268996974
6,3,-37.94751683413661,-44.2923138230484,-37.71554943024292,-46.16292367245676,-35.87320154531249,-47.86622194999212,-35.53703711676546,-40.65441410942668
6,4,-38.98737465860975,-41.088514302320846,-42.74485199974228,-41.524087055586335,-30.465949502848304,-39.21102237424272,-42.28441463409992,-46.81961892571483
6,5,-43.51580791496116,-48.73169770084744,-43.4585883677005,-42.8304954383138,-26.92563489130456,-44.07592013981807,-39.60396422030832,-39.4334945826244
